id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status
4435,Réhabilitation et mise au normes du marché de Igbèrè,Lits de maternité et d’hospitalisation,IGBÈRÈ,2166667,p,N
9823,Réhabilitation et mise en service de l'installation solaire,Lits de maternité et d’hospitalisation,SOROKO YOROUNON,2166667,p,N
9219,Réhabilitation et mise en service du central solaire photovoltaïque,Aménagement,MONSEY,2166667,p,N
10846,Réhabilitation et mise service du centre de santé communautaire,Lits de maternité et d’hospitalisation,ZONZI,2166667,p,N
14096,Réhabilitation et surcreusement  du barrage,Lits de maternité et d’hospitalisation,TONTAROU,2166667,p,N
6843,Réhabilitation/extension du centre de santé de tasso,Lits de maternité et d’hospitalisation,TASSO,2166667,p,N
6624,"Réhabilitation, extension et équipements au centre de santé de Sandilo",Lits de maternité et d’hospitalisation,ASSAGNAHOUN,2166667,p,N
8855,Réhabilitation modernisation et équipements d'infrastructures publiques dans le marché Banhoun-Kpo,Lits de maternité et d’hospitalisation,BANHOUN-KPO,2166667,p,N
8875,"Réhabilitation, modernisation et équipements d'infrastructures publiques dans le marché Banhoun-Kpo",Lits de maternité et d’hospitalisation,BOUNIN,2166667,p,N
8835,"Réhabilitation, modernisation et équipements d'infrastructures publiques du Marché de Banhoun-Kpo",Lits de maternité et d’hospitalisation,MOUSSOUKOURÉ,2166667,p,N
3297,Réhabilitation pour la mise aux normes du marché de bétail de Madjatom,Lits de maternité et d’hospitalisation,MADJATOM,2166667,p,N
5984,Réhabiliter la maison des jeunes de Yarra,Lits de maternité et d’hospitalisation,YARRA-BARIBA,2166667,p,N
13773,Rehabiliter le marché,Lits de maternité et d’hospitalisation,COTIAKOU,2166667,p,N
10761,Réhabiliter le marché de Ségbana a travers la construction des boutiques et hangars supplémentaire,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
10762,Réhabiliter le marché de Ségbana a travers la construction des boutiques et hangars supplémentaire,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
10764,Réhabiliter le marché de Ségbana a travers la construction des boutiques et hangars supplémentaire,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
10763,Réhabiliter le marché de Ségbana a travers la construction des boutiques et hangars supplémentaire,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
9733,Réhabiliter les forages d'eau potable du village,Forage simple,MOKOLLÉ,2166667,p,N
9731,Réhabiliter les lampadaires solaires existants dans le village de kanderou Yabadou,Aménagement,KANDÉROU,2166667,p,N
10771,Réhabiliter le stade de l'arrondissement de Ségbana,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
10770,Réhabiliter le stade de l'arrondissement de Ségbana,Lits de maternité et d’hospitalisation,LIMAFRANI,2166667,p,N
5415,Réhalisation de bâtiments scolaires,Autre,PARTAGO,2166667,p,N
6398,Reinforcement de capacité  des groupements sur les techniques de transformation  de soja en fromage et de karité en beurre,Aménagement,WONDOU,2166667,p,N
12680,Rendes infrastructures d’électrification hors réseau,Électrification rurale hors réseau,GOGONIGA,2166667,p,N
3388,Renforcememnt des capacités et équipements des femmes pour la transformation des fruits en jus,Equipement,KADOLASSI,2166667,p,N
5284,Renforcement de capacité,Equipement,NAGAYILÉ,2166667,p,N
11385,RENFORCEMENT DE CAPACITÉ,Equipement,TASSAHOUN,2166667,p,N
10953,Renforcement de capacitê aux femmes pour la gestion des fonds de commerce,Equipement,NIAMBARA,2166667,p,N
10954,Renforcement de capacité aux femmes sur les techniques de production du savon,Atelier,NIAMBARA,2166667,p,N
10935,Renforcement de capacité aux jeunes entrepreneurs sur l'entreprenariat agricol,Equipement,LOUGOU,2166667,p,N
12483,Renforcement de capacité aux jeunes pépinéristes sur la production des plants,Equipement,KOUNAKOGOU,2166667,p,N
10875,Renforcement de capacité aux jeunes sur l'entreprenariat,Equipement,FONDO,2166667,p,N
5264,Renforcement de capacité de groupements de femmes transformatrice de noix de karité en beurre,Atelier,YARI,2166667,p,N
2876,Renforcement de capacité des femmes de Wème dans la transformation du riz,Aménagement,GBÉNIKI,2166667,p,N
2875,Renforcement de capacité des femmes de Wème dans la transformation du soja en fromage plus équipement,Aménagement,GBÉNIKI,2166667,p,N
11984,"Renforcement de capacité des femmes du groupement DAYITA sur les techniques de transformation du fonio  et dotation d’un moulin, des bassines ,bâches...",Atelier,KOUKOUATCHIENGOU,2166667,p,N
11887,Renforcement de capacité des femmes du groupement TIWAAMOU sur les techniques de transformation du soja et dotation d’équipement,Aménagement,DITCHENDIA,2166667,p,N
6515,Renforcement de capacité des femmes sur les techniques de transformation du fromage de lait,Equipement,GUINAGOUROU-PEULH,2166667,p,N
6420,Renforcement de capacité des femmes sur les techniques de transformation du Karité en beurre,Atelier,BORO,2166667,p,N
6418,Renforcement de capacité des femmes sur les techniques de transformation du soja en fromages,Aménagement,BORO,2166667,p,N
10854,Renforcement de capacité des femmes transformation du karité en beurre,Atelier,ZONZI,2166667,p,N
13721,Renforcement de capacité des femmes transformatrice de noix de karité en beurre,Atelier,KOUTIÉ TCHATIDO,2166667,p,N
13690,Renforcement de capacité des femmes transformatrice de soja en fromage,Aménagement,TCHOUMI-TCHOUMI,2166667,p,N
11491,Renforcement de capacité des femmes transformatrices de manioc en gari,Equipement,GUILMARO-SINAKPAGOUROU,2166667,p,N
11493,Renforcement de capacité des femmes transformatrices de noix de karité en beurre,Atelier,GUILMARO-SINAKPAGOUROU,2166667,p,N
12461,Renforcement de capacité des femmes transformatrices de soja  DIWEBO sur les techniques de production et de transformation de soja,Aménagement,KOUKPINTIEGOU,2166667,p,N
11492,Renforcement de capacité des femmes transformatrices de soja en fromage,Aménagement,GUILMARO-SINAKPAGOUROU,2166667,p,N
7176,Renforcement de capacité des femmes transformatrices et autres en fabrication de savon,Atelier,GUEMA,2166667,p,N
6615,Renforcement de capacité des groupements,Equipement,SOMBIRIKPÉROU,2166667,p,N
6554,"Renforcement de capacité des groupements de femmes sur les techniques de transformation de Karité en beurre et ses dérivés et du riz paddy en riz étuvé "" Gbinkou"" et acquisition de matériels.",Aménagement,WOKPAROU,2166667,p,N
6472,"Renforcement de capacité des groupements de femmes sur les techniques de transformation de soja en fromages, du Karité en beurre et ses dérivés et du riz paddy en riz étuvé "" warakoum boussi"" et acquisition de matériels.",Aménagement,GAH-MARO,2166667,p,N
6532,"Renforcement de capacité des groupements de femmes sur les techniques de transformation de soja en fromages, du riz paddy en riz étuvé et du Karité en beurre",Aménagement,KABADOU,2166667,p,N
6552,Renforcement de capacité des groupements de femmes sur les techniques de transformation du soja en fromages et ses dérivés,Aménagement,WOKPAROU,2166667,p,N
6492,"Renforcement de capacité des groupements de femmes sur les techniques de transformation du soja en fromages "" Touko sari"" et acquisition d'équipements",Aménagement,GUINAGOUROU,2166667,p,N
6281,Renforcement de capacité des groupements de femme sur les techniques de transformation de karité en beurre et de manioc en gari,Atelier,GNINSY-PEULH,2166667,p,N
6555,Renforcement de capacité des groupements de jardinage de Wokparou,Aménagement,WOKPAROU,2166667,p,N
7114,Renforcement de capacité des groupements des femmes sur les techniques de transformations des produits agricoles,Equipement,SÉBANA,2166667,p,N
10857,Renforcement de capacité des groupements sur les AGR,Equipement,ZONZI,2166667,p,N
6425,Renforcement de capacité des jeunes à travers la formation sur les techniques de d'élevage des volailles,Aménagement,BORO,2166667,p,N
6445,Renforcement de capacité des jeunes à travers la formation sur les techniques d’élevage des volailes,Aménagement,KOUKOUMBOU,2166667,p,N
11883,Renforcement de capacité des jeunes du groupement BATCHIWA sur les techniques d’élevage de volailles plus équipement,Aménagement,DITCHENDIA,2166667,p,N
5311,Renforcement de capacité des jeunes maraîchers,Aménagement,PÉNESSOULOU,2166667,p,N
14628,Renforcement de capacité des membres des groupements sur la gestion financière,Equipement,IGADOUGOU,2166667,p,N
12522,Renforcement de capacité du groupement AJDK sur l'amélioration des techniques d'élevage,Aménagement,KOUTOUTOUGOU,2166667,p,N
12523,Renforcement de capacité du groupement BADETIBA sur les techniques de production et de transformation du soja,Aménagement,KOUTOUTOUGOU,2166667,p,N
6319,Renforcement de capacité du groupement de femmes (AN TII SUA) et (ANDO MONROU) sur les techniques de transformations,Equipement,BÉRÉKOUDO,2166667,p,N
6440,Renforcement de capacité du groupement de femmes '' sourou'' à travers la formation sur les techniques de transformation du karité en beurre,Atelier,KOUKOUMBOU,2166667,p,N
12434,Renforcement de capacité du groupement des femmes ALAFIA sur les techniques d'élevage de petits ruminants et de volailles,Aménagement,NIORO- KOLINA,2166667,p,N
12432,Renforcement de capacité du groupement des femmes ASSITCHE sur les techniques de transformation de la noix de palme en huile rouge et dotation en matériels de transformation,Equipement,NIORO- KOLINA,2166667,p,N
12391,Renforcement de capacité  du groupement des femmes TO ALLA YIDII sur les techniques de production du savon kogui et dotation en matériels de production,Piste de desserte rurale,TABA,2166667,p,N
12392,Renforcement de capacité du groupement des femmes TO ALLA YIDII sur les techniques de transformation de la noix de karité en beurre de karaté et dotation en matériels de transformation,Atelier,TABA,2166667,p,N
12524,Renforcement de capacité du groupement des femmes Wanrou sur les techniques modernes de construction de foyer amélioré et les équiper de matériels,Equipement,KOUTOUTOUGOU,2166667,p,N
6438,Renforcement de capacité du groupement de transformation de riz,Aménagement,KOUKOUMBOU,2166667,p,N
7688,Renforcement de capacité en AGR,Equipement,GAH-MARO DE NIKKI,2166667,p,N
14686,Renforcement de capacité en agriculture,Aménagement,CHEIN-TASSO,2166667,p,N
11321,Renforcement de capacité en transformation de riz,Aménagement,KOUNTORI,2166667,p,N
11306,Renforcement de capacité en transformation du riz,Aménagement,SINNI,2166667,p,N
8057,Renforcement de capacité et acquisition de matériels à l'association des coiffeuses,Equipement,KABASSIRA,2166667,p,N
8179,Renforcement de capacité et acquisition de matériels à l'association des coiffeuses,Equipement,KADÉRA,2166667,p,N
8180,Renforcement de capacité et acquisition de matériels à l'association des couturières,Equipement,KADÉRA,2166667,p,N
8056,Renforcement de capacité et acquisition de matériels à l'association des couturières pour le groupement féminin DAME COUTURE,Equipement,KABASSIRA,2166667,p,N
8058,Renforcement de capacité et acquisition de matériels à l'association des électriciens,Equipement,KABASSIRA,2166667,p,N
8059,Renforcement de capacité et acquisition de matériels à l'association des maraichers,Aménagement,KABASSIRA,2166667,p,N
8139,Renforcement de capacité et acquisition de matériels à l’association des paysannes ENTIKI ATINONRI (20 femmes),Equipement,OUÉZÉ,2166667,p,N
8138,Renforcement de capacité et acquisition de matériels à l’association de transformation de céréale en farine améliorer ‘’ LA DISCIPLINE’’ (15 femmes),Equipement,OUÉZÉ,2166667,p,N
8158,"Renforcement de capacité et acquisition de matériels à l'association de transformation de l'arachide en galette (Association ""le crayon de Dieu n'a pas de gomme",Aménagement,BOUNDAROU,2166667,p,N
8157,Renforcement de capacité et acquisition de matériels à l'association de transformation du soja en fromage du groupement IKPE SU Sassa,Aménagement,BOUNDAROU,2166667,p,N
8136,Renforcement de capacité et acquisition de matériels  de transformation du soja en fromage  pour le groupement féminin KASSOSSOWAN WARAWAN (15 femmes),Aménagement,OUÉZÉ,2166667,p,N
8137,Renforcement de capacité et acquisition de matériels pour l’élevage de la volaille pour le groupement LA REUSSITE (15 femmes),Aménagement,OUÉZÉ,2166667,p,N
10911,Renforcement de capacité et acquisition d'équipement au profit du groupement des femmes pour la transformation du karité en beurre,Atelier,PIAMI,2166667,p,N
10877,Renforcement de capacité et acquisition d'équipements au profit du groupement des femmes pour la transformation de l'arachide,Aménagement,FONDO,2166667,p,N
10914,Renforcement de capacité et acquisition d'équipements au profit du groupement des femmes pour la transformation de l'arrachide,Equipement,PIAMI,2166667,p,N
10876,Renforcement de capacité et acquisition d'équipements au profit du groupement des femmes pour la transformation du karité en beurre,Atelier,FONDO,2166667,p,N
5244,Renforcement de capacité et appui en matériel,Equipement,TCHÉTOU,2166667,p,N
3384,Renforcement de capacité et équipement au profit des producteurs(rices) du riz,Aménagement,KADOLASSI,2166667,p,N
10894,Renforcement de capacité et équipement pour la fabrication du savon,Atelier,KOROWI,2166667,p,N
10915,Renforcement de capacité et équipements au groupement des jeunes pour la pisciculture,Infrastructure,PIAMI,2166667,p,N
5307,Renforcement de capacité et équipements des jeunes,Equipement,PÉNESSOULOU,2166667,p,N
5305,Renforcement de capacité et équipements femmes,Equipement,PÉNESSOULOU,2166667,p,N
5286,Renforcement de capacité et équipements femmes transformatrice manioc en gari,Equipement,NAGAYILÉ,2166667,p,N
5324,Renforcement de capacité et équipements femmes transformatrice manioc en gari de,Equipement,KODOWARI,2166667,p,N
5308,Renforcement de capacité et équipements femmes transformatrice manioc en gari de soja,Aménagement,PÉNESSOULOU,2166667,p,N
10934,Renforcement de capacité pour l'amélioration des conditions de transformation du soja,Aménagement,LOUGOU,2166667,p,N
11322,Renforcement de capacité production de riz,Aménagement,KOUNTORI,2166667,p,N
5545,Renforcement de capacités,Equipement,GOROGAWO,2166667,p,N
3209,"Renforcement de capacités,  acquisition de matériels et équipement de transformation de l’ananas en jus au profit du groupement de WO- MONDAM",Equipement,TAÏFA,2166667,p,N
8622,Renforcement de capacités au profit du groupement appelé BALLAM YEERAABE sur la technique de transformation de pommes de cajou en jus,Atelier,BOUKOUSSÉRA,2166667,p,N
7609,Renforcement de capacités au profit du groupement appelé sou ka tii yina des femmes transformatrice des graines de soja en fromage,Aménagement,TCHATCHOU,2166667,p,N
7547,Renforcement de capacités au profit du groupement des femmes transformatrices des graines de soja en fromage,Aménagement,BADÉKPAROU,2166667,p,N
10951,Renforcement de capacités aux femmes sur les techniques de transformation du Karité en ses dérivés,Atelier,NIAMBARA,2166667,p,N
7867,Renforcement de capacités aux groupement de femmes et jardinage,Aménagement,GBAOUSSI,2166667,p,N
10994,Renforcement de capacités aux groupement économique sur la gestion financière,Equipement,KAMANAN,2166667,p,N
12560,Renforcement de capacités dans la culture du sésame,Infrastructure,SAKASSON-DOMPAGO,2166667,p,N
3207,"Renforcement de capacités dans la fabrication de savon, palmier,savon cogui,liquide...",Piste de desserte rurale,TAÏFA,2166667,p,N
12558,Renforcement de capacités dans la transformation du sorgho en boisson locale,Aménagement,SAKASSON-DOMPAGO,2166667,p,N
12559,Renforcement de capacités dans l'élevage,Aménagement,SAKASSON-DOMPAGO,2166667,p,N
12578,Renforcement de capacités dans le maraîchage,Aménagement,WÉMÈ,2166667,p,N
12561,Renforcement de capacités dans le maraîchage,Aménagement,SAKASSON-DOMPAGO,2166667,p,N
13611,Renforcement de capacités de 27 femmes transformatrice de karité en beurre et ses dérivé plus équipement,Atelier,KOUATIDABIRGOU,2166667,p,N
13472,Renforcement de capacités de femmes en maraîchage,Aménagement,YÉDÉKAHOUN,2166667,p,N
5405,Renforcement de capacités de groupement de femmes,Equipement,DONWARI DE PARTAGO,2166667,p,N
5425,Renforcement de capacités de groupement de femmes,Equipement,PARTAGO,2166667,p,N
12574,Renforcement de capacités de groupement féminin dans la transformation du karité en beurre,Atelier,WÉMÈ,2166667,p,N
12575,Renforcement de capacités de groupement féminin dans la.transformation du soja en fromage,Aménagement,WÉMÈ,2166667,p,N
5431,Renforcement de capacités de jeunes producteurs,Aménagement,PARTAGO,2166667,p,N
5411,Renforcement de capacités de jeunes producteurs en association,Aménagement,DONWARI DE PARTAGO,2166667,p,N
5345,Renforcement de capacités de producteurs,Aménagement,MONMONGOU,2166667,p,N
5365,Renforcement de capacités de producteurs,Aménagement,VANHOUI,2166667,p,N
12274,Renforcement de capacités des agriculteurs de Koumatié sur les techniques d'adaptation aux changements climatiques,Aménagement,KOUMATIÉ,2166667,p,N
13763,Renforcement de capacités des artisans,Equipement,TAKONTA,2166667,p,N
5562,Renforcement de capacités des bénéficiaires,Equipement,NÉGANZI,2166667,p,N
7927,Renforcement de capacités des différentes groupement cibles sur l'élaboration des plans d'affaires,Equipement,MARO,2166667,p,N
13651,Renforcement de capacités des éleveur de de volaille et petits ruminants plus équipement,Equipement,TIGNINTI,2166667,p,N
13743,Renforcement de capacités des éleveur de petits ruminants a,Equipement,MOUPÉMOU,2166667,p,N
13694,Renforcement de capacités des éleveurs de caprins et de volaille,Aménagement,TCHOUMI-TCHOUMI,2166667,p,N
13705,Renforcement de capacités des éleveurs de caprins et de volaille,Aménagement,WIMMOU,2166667,p,N
13676,Renforcement de capacités des éleveurs de caprins volaille,Aménagement,KOUWA N'PONGOU,2166667,p,N
13634,Renforcement de capacités des éleveurs de petits ruminant et volailles,Equipement,KOUNADORGOU,2166667,p,N
13613,Renforcement de capacités des éleveurs de volaille et de petits ruminants plus équipement,Equipement,KOUATIDABIRGOU,2166667,p,N
11456,Renforcement de capacités des éleveurs de volailles et petits ruminants,Equipement,FOO-MAMA,2166667,p,N
5458,Renforcement de capacités des femmes,Equipement,GANNOURÈ-HÈRÈ,2166667,p,N
11290,Renforcement de capacités des femmes de Sayakrou Gah sur la fabrication et les techniques de conservation du fromage et sur l'attraction du marché,Equipement,SAYAKROU – GAH,2166667,p,N
11291,Renforcement de capacités des femmes de Sayakrou-Gah sur la vie coopérative,Equipement,SAYAKROU – GAH,2166667,p,N
11926,Renforcement de capacités des femmes du groupement BATITE sur les techniques de transformation du soja,Aménagement,KOTOTOUGOU,2166667,p,N
11986,Renforcement de capacités des femmes du groupement DAYITA sur les techniques d’élevage des volailles,Aménagement,KOUKOUATCHIENGOU,2166667,p,N
11925,Renforcement de capacités des femmes du groupement YEBONITA sur les techniques de transformation du riz,Aménagement,KOTOTOUGOU,2166667,p,N
13511,Renforcement de capacités des femmes en maraîchage,Aménagement,HOLLI DE NODI,2166667,p,N
13492,Renforcement de capacités des femmes en maraîchage,Aménagement,BORIFIÉRI,2166667,p,N
11594,Renforcement de capacités des femmes en technique de transformation des produits alimentaires,Atelier,YINSIGA,2166667,p,N
11569,Renforcement de capacités des femmes en technique de transformation des produits alimentaires,Atelier,GNAMPOLI,2166667,p,N
11583,Renforcement de capacités des femmes en technique de transformation des produits alimentaires,Atelier,KAOBAGOU,2166667,p,N
13512,Renforcement de capacités des femmes en transformation d'arachide en galettes,Aménagement,HOLLI DE NODI,2166667,p,N
13510,Renforcement de capacités des femmes en transformation de karité,Atelier,HOLLI DE NODI,2166667,p,N
13615,Renforcement de capacités des femmes fabricatrice de savon,Atelier,KOUATIDABIRGOU,2166667,p,N
13674,Renforcement de capacités des femmes maraicher,Aménagement,KOUWA N'PONGOU,2166667,p,N
13631,Renforcement de capacités des femmes maraicher plus équipements,Aménagement,KOUNADORGOU,2166667,p,N
13722,Renforcement de capacités des femmes Peulhs transformatrice de lait de vache en fromage,Equipement,KOUTIÉ TCHATIDO,2166667,p,N
15197,Renforcement de capacités des femmes pour la fabrication de savons,Piste de desserte rurale,KPÉRÉHOUN,2166667,p,N
13451,Renforcement de capacités des femmes pour la fabrication de savons,Piste de desserte rurale,N’ TCHIÉGA,2166667,p,N
13491,Renforcement de capacités des femmes pour la transformation de karité,Atelier,BORIFIÉRI,2166667,p,N
15198,Renforcement de capacités des femmes pour la transformation de karité,Atelier,KPÉRÉHOUN,2166667,p,N
10598,Renforcement de capacités des femmes productrices de riz,Aménagement,GANSOSSO-GBIGA,2166667,p,N
7709,Renforcement de capacités des femmes sur la technique de transformation de karité en beurre,Atelier,KALI,2166667,p,N
13633,Renforcement de capacités des femmes transformatrice de karité en beurre,Atelier,KOUNADORGOU,2166667,p,N
13741,Renforcement de capacités des femmes transformatrice de karité en beurre,Atelier,MOUPÉMOU,2166667,p,N
13673,Renforcement de capacités des femmes transformatrice de karité en beurre,Atelier,KOUWA N'PONGOU,2166667,p,N
13652,Renforcement de capacités des femmes transformatrice de karité en beurre plus équipement,Atelier,TIGNINTI,2166667,p,N
13704,Renforcement de capacités des femmes transformatrice de lait de vache en fromage,Equipement,WIMMOU,2166667,p,N
13650,Renforcement de capacités des femmes transformatrice de lait de vache en fromages,Equipement,TIGNINTI,2166667,p,N
13612,Renforcement de capacités des femmes transformatrice de lait de vache en fromages plus équipement,Equipement,KOUATIDABIRGOU,2166667,p,N
13692,Renforcement de capacités des femmes transformatrice de noix de karité en beurre,Atelier,TCHOUMI-TCHOUMI,2166667,p,N
11455,Renforcement de capacités des femmes transformatrice de noix de karité en beurre,Atelier,FOO-MAMA,2166667,p,N
13703,Renforcement de capacités des femmes transformatrice de noix de karité en beurre,Atelier,WIMMOU,2166667,p,N
13742,Renforcement de capacités des femmes transformatrice des femmes peulh transformatrice de lait de vache en fromages,Equipement,MOUPÉMOU,2166667,p,N
13672,Renforcement de capacités des femmes transformatrice de sodja en fromage,Equipement,KOUWA N'PONGOU,2166667,p,N
13632,Renforcement de capacités des femmes transformatrice de sodja en fromage,Equipement,KOUNADORGOU,2166667,p,N
13593,Renforcement de capacités des femmes transformatrice de soja,Aménagement,KOUANDATA,2166667,p,N
13702,Renforcement de capacités des femmes transformatrice de soja en fromage,Aménagement,WIMMOU,2166667,p,N
13720,Renforcement de capacités des femmes transformatrice de soja en fromage,Aménagement,KOUTIÉ TCHATIDO,2166667,p,N
13649,Renforcement de capacités des femmes transformatrice de soja en fromages,Aménagement,TIGNINTI,2166667,p,N
13740,Renforcement de capacités des femmes transformatrice de soja en fromages,Aménagement,MOUPÉMOU,2166667,p,N
10436,Renforcement de capacités des femmes transformatrices,Equipement,BANILOUA,2166667,p,N
10357,Renforcement de capacités des femmes transformatrices de soja,Aménagement,TASSI-ZÉNON,2166667,p,N
10695,Renforcement de capacités des femmes transformatrices de soja en fromage et acquisition d'équipements,Aménagement,WARA,2166667,p,N
10379,Renforcement de capacités des femmes transformatrices de soja en fromage et riz paddy en riz étuvé,Aménagement,KOTCHI,2166667,p,N
10338,Renforcement de capacités des femmes transformatrices de soja en fromage et ses dérivés,Aménagement,TASSI-TÉDJI-BOULANGA,2166667,p,N
10516,Renforcement de capacités des femmes transformatrices de soja en ses dérivés,Aménagement,WANZAM-KOARA,2166667,p,N
10496,Renforcement de capacités des femmes transformatrices de soja en ses dérivés,Aménagement,TOUMBOUTOU KOUBOUA,2166667,p,N
10476,Renforcement de capacités des femmes transformatrices de soja en ses dérivés,Aménagement,TOUMBOUTOU SANTCHÉ,2166667,p,N
12318,Renforcement de capacités des femmes transformatrices de soja sur les techniques de transformation de soja en fromages,Aménagement,KOUWONATOUGOU,2166667,p,N
12319,Renforcement de capacités des femmes transformatrices du riz sur les techniques de transformation du riz paddy en riz étuvé,Aménagement,KOUWONATOUGOU,2166667,p,N
10559,Renforcement de capacités des gouvernements d'éleveurs de petits ruminants sur les techniques d'élevage et acquisition de matériels,Aménagement,DOUGOU,2166667,p,N
5869,Renforcement de capacités des groupements de femmes à la transformation de beurre de karité et ses dérivés,Atelier,DJILIDJALARÉ,2166667,p,N
6752,Renforcement de capacités des groupements de femmes à la transformation du soja en fromage et ses dérivés,Aménagement,OGAMOIN,2166667,p,N
7946,Renforcement de capacités des groupements de femmes développant des activités génératrices de revenus,Equipement,MONNON DE NIKKI,2166667,p,N
6340,"Renforcement de capacités des groupements de femmes (Non gariha,Andoburu déri, anti sua) sur les techniques de transformations de soja en fromage, de karité en beurre et de manioc en gari",Aménagement,GOMMEY,2166667,p,N
5872,Renforcement de capacités des groupements de femmes sur la tenue de leur comptabilité dans le cadre de leurs activités,Lits de maternité et d’hospitalisation,DJILIDJALARÉ,2166667,p,N
5849,Renforcement de capacités des groupements de femmes sur la transformation du beurre de karité,Atelier,DANGOROU,2166667,p,N
6914,"Renforcement de capacités des groupements de femmes sur les techniques de soja en fromage, karité en beurre et ses dérivés",Aménagement,NANIN,2166667,p,N
6952,"Renforcement de capacités des groupements de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,SONON,2166667,p,N
6934,"Renforcement de capacités des groupements de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,SINANIMOIN,2166667,p,N
6732,"Renforcement de capacités des groupements de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,BANIGOUROU,2166667,p,N
6712,"Renforcement de capacités des groupements de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,KPAWOLOU,2166667,p,N
6893,"Renforcement de capacités des groupements de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,GBANDÉ,2166667,p,N
5731,Renforcement de capacités des groupements de femmes sur les  techniques de transformation des produits agricoles,Atelier,GOROBANI DE DOUKASSA,2166667,p,N
7254,Renforcement de capacités des groupements de femmes sur les techniques de transformation des produits agricoles,Atelier,KALALÉ,2166667,p,N
7317,Renforcement de capacités des groupements de femmes sur les techniques de transformation des produits agricoles,Atelier,DANGANZI,2166667,p,N
7295,Renforcement de capacités des groupements de femmes sur les techniques de transformation des produits agricoles,Atelier,NASSICONZI,2166667,p,N
6974,Renforcement de capacités des groupements de femmes sur les techniques de transformation des produits agricoles,Atelier,BOA,2166667,p,N
7276,Renforcement de capacités des groupements de femmes sur les techniques de transformation des produits agricoles,Atelier,KALALÉ-SESSOUAN,2166667,p,N
5889,Renforcement de capacités des groupements de femmes sur les techniques de transformation du riz,Aménagement,KIRICOUBÈ,2166667,p,N
6673,"Renforcement de capacités des groupements de femmes sur les techniques de transformation du soja en fromage, karité en beurre et ses dérivés",Aménagement,GANDO-ALAFIAROU,2166667,p,N
10715,Renforcement de capacités des groupements de femmes transformatrices de soja en fromage sur les techniques de transformation et acquisition d'équipements,Aménagement,DASSARI DE WARA,2166667,p,N
10656,Renforcement de capacités des groupements de femmes transformatrices de soja en fromage sur les techniques de transformation et acquisition d'équipements,Aménagement,WARA-GBIDOGO,2166667,p,N
10676,Renforcement de capacités des groupements de femmes transformatrices de soja en fromage sur les techniques de transformation et acquisition d'équipements,Aménagement,WARA-GAH,2166667,p,N
10995,Renforcement de capacités des groupements de  femme sur la gestion durable des terres pour la hausse des rendements,Equipement,KAMANAN,2166667,p,N
10539,Renforcement de capacités des groupements d'éleveurs de petits ruminants et acquisition de matériels,Equipement,SOUKAROU,2166667,p,N
10675,Renforcement de capacités des groupements d'éleveurs de petits ruminants sur les techniques d'élevage et acquisition d'équipements,Aménagement,WARA-GAH,2166667,p,N
6301,"Renforcement de capacités des groupements des femmes à travers la formation sur les techniques de transformation de savons, soja en fromage et de karité en beurre",Piste de desserte rurale,GNINSY-GANDO,2166667,p,N
7134,Renforcement de capacités des groupements des femmes sur les techniques de transformations des produits agricoles,Equipement,ZAMBARA,2166667,p,N
7094,Renforcement de capacités des groupements des femmes sur les techniques de transformations des produits agricoles,Equipement,BESSASSI-GANDO,2166667,p,N
7471,Renforcement de capacités des groupes de femmes sur les techniques agro-pastorales,Aménagement,KALALÉ-PEULH,2166667,p,N
11633,Renforcement de capacités des jeunes apiculteurs du groupement DIWERITONTÔ sur les techniques de production de miel et fourniture d'équipements apicoles,Equipement,DIMANSOURI,2166667,p,N
11750,Renforcement de capacités des jeunes apiculteurs du groupement TIFOULA  sur les bonnes pratiques de  production  de miel de qualité et dotation  en matériels,Lits de maternité et d’hospitalisation,OUKOUNSÉRIHOUN,2166667,p,N
12541,Renforcement de capacités des jeunes dans l'élevage et équipements,Aménagement,SAKASSON-DITAMARI,2166667,p,N
11851,Renforcement de capacités des jeunes du groupe d'entraide TIWINNA de distance sur la production et le greffage des plants foredtierd,Equipement,KOUPAGOU-KORONTIÈRE,2166667,p,N
11985,"Renforcement de capacités des jeunes du groupement KOUTITE sur les techniques de production des produits maraîchers et dotation d’une motopompe, arrosoir bottes...",Forage simple,KOUKOUATCHIENGOU,2166667,p,N
12027,Renforcement de capacités des jeunes du groupement la Société sur les techniques d'élevage des petits ruminants,Aménagement,KOUTCHATIÉ,2166667,p,N
11843,Renforcement de capacités des jeunes du groupement TENAMAN sur l'élevage des petits ruminants et vollailes,Aménagement,KOUPAGOU-KORONTIÈRE,2166667,p,N
